category_id,breadcrumb,ebay_category_id
6555740,Sport > Fußball > Luftpumpen,261820
6555741,Sport > Fußball > Schuhe,19298
6555742,Sport > Fußball > Sonstige,2914
6555743,Sport > Fußball > Teamsportbedarf,81539
6555744,Sport > Fußball > Tore & Netze,159180
6555745,Sport > Fußball > Torwartbekleidung,56749
6561130,Sport > Fußball > Torwartbekleidung > Handschuhe,57277
6561131,Sport > Fußball > Torwartbekleidung > Hosen,56751
6561132,Sport > Fußball > Torwartbekleidung > Sonstige,34781
6561133,Sport > Fußball > Torwartbekleidung > Vereinslose Trikots,56752
6555746,Sport > Fußball > Trainingshilfen,159181
6551461,Sport > Golf,1513
6555747,Sport > Golf > Golf-Technik,260373
6561134,Sport > Golf > Golf-Technik > Digitale Scorekarten,260372
6561135,Sport > Golf > Golf-Technik > Entfernungsmesser,111289
6561136,Sport > Golf > Golf-Technik > Golf-GPS-Geräte,260368
6561137,Sport > Golf > Golf-Technik > Golfsimulatoren,260370
6561138,Sport > Golf > Golf-Technik > Launch-Monitore,260371
6561139,Sport > Golf > Golf-Technik > Schlagzähler,173519
6561140,Sport > Golf > Golf-Technik > Schwung-Messgeräte,260369
6561141,Sport > Golf > Golf-Technik > Sonstige,260375
6555748,Sport > Golf > Golfbekleidung,181130
6561142,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung,181142
6563717,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Golfhandschuhe,181146
6563718,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Golfschuhe,181147
6563719,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Gürtel,261503
6563720,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Hosen,181148
6563721,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Kleider,261505
6563722,"Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Mäntel, Jacken & Westen",181145
6563723,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Pullover,261504
6563724,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Röcke & Skorts,179003
6563725,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Shirts & Tops,181149
6563726,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Shorts,181150
6563727,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Socken,181151
6563728,Sport > Golf > Golfbekleidung > Damen-Golfbekleidung > Unterkleidung,181144
6561143,Sport > Golf > Golfbekleidung > Golfhüte & Caps,158937
6561144,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung,181131
6563729,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Golfhandschuhe,181135
6563730,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Golfschuhe,181136
6563731,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Gürtel,261501
6563732,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Hosen,181137
6563733,"Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Mäntel, Jacken & Westen",181134
6563734,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Pullover,261502
6563735,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Shirts & Tops,181138
6563736,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Shorts,181139
6563737,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Socken,181140
6563738,Sport > Golf > Golfbekleidung > Herren-Golfbekleidung > Unterkleidung,181133
6561145,Sport > Golf > Golfbekleidung > Sonnenbrillen,158938
6555749,Sport > Golf > Golfschlägerteile,47323
6561146,Sport > Golf > Golfschlägerteile > Golf-Ferrules,260414
6561147,Sport > Golf > Golfschlägerteile > Golfschaftadapter,260413
6561148,Sport > Golf > Golfschlägerteile > Golfschlägergewichte,260412
6561149,Sport > Golf > Golfschlägerteile > Golfschlägergriffe,47324
6561150,Sport > Golf > Golfschlägerteile > Golfschlägerköpfe,47325
6561151,Sport > Golf > Golfschlägerteile > Golfschlägerschäfte,47326
6561152,Sport > Golf > Golfschlägerteile > Sonstige,36192
6561153,Sport > Golf > Golfschlägerteile > Werkzeuge & Zubehör,179281
6555750,Sport > Golf > Golftrainingshilfen,181129
6561154,Sport > Golf > Golftrainingshilfen > Ausrichtungsstäbe,260367
6561155,"Sport > Golf > Golftrainingshilfen > Golfnetze, Käfige & Matten",50876
6561156,Sport > Golf > Golftrainingshilfen > Puttingmatten,36234
6561157,Sport > Golf > Golftrainingshilfen > Schwungtrainer,83037
6561158,Sport > Golf > Golftrainingshilfen > Sonstige,14109
6555751,Sport > Golf > Golfzubehör,181128
6561159,Sport > Golf > Golfzubehör > Aufkleber,173518
6561160,Sport > Golf > Golfzubehör > Ausrichtungsstäbehauben,260374
6561161,Sport > Golf > Golfzubehör > Ballmarker,18928
6561162,Sport > Golf > Golfzubehör > Ballrückholer,173517
6561163,Sport > Golf > Golfzubehör > Golfschirme,18933
6561164,Sport > Golf > Golfzubehör > Handtücher,18932
6561165,Sport > Golf > Golfzubehör > Pitchgabeln,108166
6561166,Sport > Golf > Golfzubehör > Rillenschleifer,179002
6561167,Sport > Golf > Golfzubehör > Schlägerhauben,18930
6561168,Sport > Golf > Golfzubehör > Scorecards & Halter,90865
6561169,Sport > Golf > Golfzubehör > Sonstige,1514
6561170,Sport > Golf > Golfzubehör > Spikes,66814
6561171,Sport > Golf > Golfzubehör > Taschenanhänger,173516
6555752,Sport > Golf > Schläger & Ausrüstung,181153
6561172,Sport > Golf > Schläger & Ausrüstung > Golfbälle,18924
6561173,Sport > Golf > Schläger & Ausrüstung > Golftaschen,30109
6561174,Sport > Golf > Schläger & Ausrüstung > Golftrolley-Teile,181154
6561175,Sport > Golf > Schläger & Ausrüstung > Golftrolley-Zubehör,72671
6561176,Sport > Golf > Schläger & Ausrüstung > Golftrolleys,75207
6561177,Sport > Golf > Schläger & Ausrüstung > Schläger,115280
6561178,Sport > Golf > Schläger & Ausrüstung > Sonstige,181155
6561179,Sport > Golf > Schläger & Ausrüstung > Tees,18931
6555753,Sport > Golf > Sonstige,630
6555754,Sport > Golf > Vintage & Sammlerstücke,83041
6561180,Sport > Golf > Vintage & Sammlerstücke > Golfbälle,83042
6561181,Sport > Golf > Vintage & Sammlerstücke > Schläger & Schäfte,83043
6561182,Sport > Golf > Vintage & Sammlerstücke > Sonstige,50877
6551462,Sport > Hockey,261245
6555755,Sport > Hockey > Fanartikel,100291
6555756,Sport > Hockey > Hosen,20857
6555757,Sport > Hockey > Pucks & Bälle,108178
6555758,Sport > Hockey > Schläger & Zubehör,79773
6561183,"Sport > Hockey > Schläger & Zubehör > Griffbänder, Endstücke, Griffe",58114
6561184,Sport > Hockey > Schläger & Zubehör > Kellen,79774
6561185,Sport > Hockey > Schläger & Zubehör > Schäfte,79775
6561186,Sport > Hockey > Schläger & Zubehör > Schläger,79776
6561187,Sport > Hockey > Schläger & Zubehör > Sonstige Schläger & Zubehör,20859
6555759,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe",26341
6561188,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Damen Inline-Skates & Rollschuhe",261497
6561189,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Damen Schlittschuhe",261496
6561190,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Herren Inline-Skates & Rollschuhe",64669
6561191,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Herren Schlittschuhe",20858
6561192,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Kinder Inline-Skates & Rollschuhe",261498
6561193,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Kinder Schlittschuhe",26342
6561194,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Schlittschuhe, Inline-Skates & Rollschuhe Teile",64670
6561195,"Sport > Hockey > Schlittschuhe, Inline-Skates & Rollschuhe > Sonstige Schlittschuhe, Inline-Skates & Rollschuhe",165935
6555760,Sport > Hockey > Schutzausrüstung,159126
6561196,Sport > Hockey > Schutzausrüstung > Handschuhe,20853
6561197,Sport > Hockey > Schutzausrüstung > Helme,20854
6561198,Sport > Hockey > Schutzausrüstung > Mundschutz,261807
6561199,Sport > Hockey > Schutzausrüstung > Schützer,20856
6561200,Sport > Hockey > Schutzausrüstung > Sonstige Hockey-Schutzausrüstung,79767
6561201,Sport > Hockey > Schutzausrüstung > Tiefschutz & Cups,261805
6555761,Sport > Hockey > Sonstige,2911
6555762,Sport > Hockey > Taschen,58113
6555763,Sport > Hockey > Tore & Netze,165936
6555764,Sport > Hockey > Torwartbedarf,79761
6561202,Sport > Hockey > Torwartbedarf > Beinschoner,79764
6561203,Sport > Hockey > Torwartbedarf > Handschuhe & Stockhände,79763
6561204,Sport > Hockey > Torwartbedarf > Schutzmasken,79762
6561205,Sport > Hockey > Torwartbedarf > Sonstige Hockey-Torwartausrüstung,79765
6561206,Sport > Hockey > Torwartbedarf > Tiefschutz & Cups,261806
6555765,Sport > Hockey > Trainingshilfen,261804
6555766,Sport > Hockey > Trikots,100294
6555767,Sport > Hockey > Zubehör,23563
6551463,Sport > Inlineskating,10511
6555768,Sport > Inlineskating > Inline-Skates,47344
6555769,Sport > Inlineskating > Schutzausrüstung,16260
6561207,Sport > Inlineskating > Schutzausrüstung > Ellbogenschützer,77596
6561208,Sport > Inlineskating > Schutzausrüstung > Handgelenkschützer,77597
6561209,Sport > Inlineskating > Schutzausrüstung > Helme,77598
6561210,Sport > Inlineskating > Schutzausrüstung > Hüfte- & Steißbeinschützer,168885
6561211,Sport > Inlineskating > Schutzausrüstung > Knieschützer,77599
6561212,Sport > Inlineskating > Schutzausrüstung > Rückenschützer,168886
6561213,Sport > Inlineskating > Schutzausrüstung > Sets,168887
6561214,Sport > Inlineskating > Schutzausrüstung > Sonstige,66049
6555770,Sport > Inlineskating > Sonstige,1301
6555771,Sport > Inlineskating > Teile & Zubehör,159063
6561215,Sport > Inlineskating > Teile & Zubehör > Kugellager,19981
6561216,Sport > Inlineskating > Teile & Zubehör > Rollen,159064
6561217,Sport > Inlineskating > Teile & Zubehör > Sonstige,10512
6561218,Sport > Inlineskating > Teile & Zubehör > Taschen,66050
6551084,Sport > Radsport,7294
6551464,Sport > Radsport,7294
6555772,Sport > Radsport > E-Bikes,74469
6555773,Sport > Radsport > Fahrradbekleidung,158990
6561219,Sport > Radsport > Fahrradbekleidung > Arm- & Stirnbänder,185028
6561220,Sport > Radsport > Fahrradbekleidung > Beinlinge & Knielinge,85045
6561221,Sport > Radsport > Fahrradbekleidung > Funktionsunterwäsche,177850
6561222,Sport > Radsport > Fahrradbekleidung > Handschuhe & Fäustlinge,22683
6561223,Sport > Radsport > Fahrradbekleidung > Hosen,177854
6561224,Sport > Radsport > Fahrradbekleidung > Jacken,36124
6561225,Sport > Radsport > Fahrradbekleidung > Mützen & Hüte,158994
6561226,Sport > Radsport > Fahrradbekleidung > Shorts,177853
6561227,Sport > Radsport > Fahrradbekleidung > Socken,85068
6561228,Sport > Radsport > Fahrradbekleidung > Strumpfhosen,261499
6561229,"Sport > Radsport > Fahrradbekleidung > Tops, T-Shirts & Trikots",177851
6561230,Sport > Radsport > Fahrradbekleidung > Trikot-Sets,177852
6561231,Sport > Radsport > Fahrradbekleidung > Westen,177856
6555774,Sport > Radsport > Fahrradelektronik,177840
6561232,Sport > Radsport > Fahrradelektronik > Fahrradcomputer & GPS,30108
6561233,Sport > Radsport > Fahrradelektronik > Herzfrequenzmonitore,177841
6561234,Sport > Radsport > Fahrradelektronik > Power Meters,177842
6561235,Sport > Radsport > Fahrradelektronik > Sonstige,177843
6555775,Sport > Radsport > Fahrräder,177831
6555776,Sport > Radsport > Fahrradrahmen,22679
6555777,Sport > Radsport > Fahrradreparatur & Werkzeug,177844
6561236,Sport > Radsport > Fahrradreparatur & Werkzeug > Flickzeug,177845
6561237,Sport > Radsport > Fahrradreparatur & Werkzeug > Montageständer,177847
6561238,Sport > Radsport > Fahrradreparatur & Werkzeug > Schmieren & Säubern,123475
6561239,Sport > Radsport > Fahrradreparatur & Werkzeug > Sonstige,177848
6561240,Sport > Radsport > Fahrradreparatur & Werkzeug > Werkzeug,177846
6555778,Sport > Radsport > Fahrradschuhe & Überschuhe,177862
6561241,Sport > Radsport > Fahrradschuhe & Überschuhe > Damenschuhe,158987
6561242,Sport > Radsport > Fahrradschuhe & Überschuhe > Herrenschuhe,158986
6561243,Sport > Radsport > Fahrradschuhe & Überschuhe > Kinderschuhe,158988
6561244,Sport > Radsport > Fahrradschuhe & Überschuhe > Überschuhe,177863
6561245,Sport > Radsport > Fahrradschuhe & Überschuhe > Unisex-Schuhe,178077
6555779,Sport > Radsport > Fahrradteile & -komponenten,57262
6561246,Sport > Radsport > Fahrradteile & -komponenten > Bar Ends/Lenkerhörnchen,177802
6561247,Sport > Radsport > Fahrradteile & -komponenten > BMX Pegs,106943
6561248,Sport > Radsport > Fahrradteile & -komponenten > Brems-/Schaltzüge & Gehäuse,42335
6561249,Sport > Radsport > Fahrradteile & -komponenten > Bremsbeläge,177806
6561250,Sport > Radsport > Fahrradteile & -komponenten > Bremsen,177808
6561251,Sport > Radsport > Fahrradteile & -komponenten > Bremshebel,100245
6561252,Sport > Radsport > Fahrradteile & -komponenten > Bremsscheiben,177807
6561253,Sport > Radsport > Fahrradteile & -komponenten > Dämpfer,109119
6561254,Sport > Radsport > Fahrradteile & -komponenten > Elektrofahrradteile,177814
6561255,Sport > Radsport > Fahrradteile & -komponenten > Felgen,177821
6561256,Sport > Radsport > Fahrradteile & -komponenten > Gabeln,177815
6561257,Sport > Radsport > Fahrradteile & -komponenten > Gruppen,109120
6561258,Sport > Radsport > Fahrradteile & -komponenten > Innenlager,177805
6561259,"Sport > Radsport > Fahrradteile & -komponenten > Kassetten, Zahnkränze & Ritzel",177809
6561260,Sport > Radsport > Fahrradteile & -komponenten > Ketten,42320
6561261,Sport > Radsport > Fahrradteile & -komponenten > Kettenblätter,177811
6561262,Sport > Radsport > Fahrradteile & -komponenten > Kettenschutz,177810
6561263,Sport > Radsport > Fahrradteile & -komponenten > Kugellager,177803
6561264,Sport > Radsport > Fahrradteile & -komponenten > Kurbeln & Kurbelgarnituren,109118
6561265,Sport > Radsport > Fahrradteile & -komponenten > Lenker,177817
6561266,Sport > Radsport > Fahrradteile & -komponenten > Lenkergriffe & Lenkerbänder,177816
6561267,Sport > Radsport > Fahrradteile & -komponenten > Naben,177820
6561268,Sport > Radsport > Fahrradteile & -komponenten > Pedale,36137
6561269,Sport > Radsport > Fahrradteile & -komponenten > Sättel,177822
6561270,Sport > Radsport > Fahrradteile & -komponenten > Sattelklemmen,177823
6561271,Sport > Radsport > Fahrradteile & -komponenten > Sattelstützen,58101
6561272,Sport > Radsport > Fahrradteile & -komponenten > Schalthebel,177824
6561273,Sport > Radsport > Fahrradteile & -komponenten > Schaltwerke,177813
6561274,Sport > Radsport > Fahrradteile & -komponenten > Schnellspanner,177825
6561275,Sport > Radsport > Fahrradteile & -komponenten > Schrauben & Verschlüsse,177804
6561276,Sport > Radsport > Fahrradteile & -komponenten > Sonstige,57267
6561277,Sport > Radsport > Fahrradteile & -komponenten > Speichen,177826
6561278,Sport > Radsport > Fahrradteile & -komponenten > Steuersatz Spacer,177818
6561279,Sport > Radsport > Fahrradteile & -komponenten > Steuersätze,177819
6561280,Sport > Radsport > Fahrradteile & -komponenten > Umwerfer,177812
6561281,Sport > Radsport > Fahrradteile & -komponenten > Vorbauten,177827
6555780,Sport > Radsport > Fahrradträger fürs Auto,177849
6551088,Sport > Radsport > Fahrradzubehör,177832
6561282,Sport > Radsport > Fahrradzubehör > Beleuchtung & Reflektoren,22689
6561283,Sport > Radsport > Fahrradzubehör > Fahrradanhänger,85040
6561284,Sport > Radsport > Fahrradzubehör > Fahrradspiegel,111264
6551091,Sport > Radsport > Fahrradzubehör > Fahrradständer & Aufbewahrung,158997
6561285,Sport > Radsport > Fahrradzubehör > Fahrradtaschen,177833
6561286,Sport > Radsport > Fahrradzubehör > Gepäckträger,177836
6561287,Sport > Radsport > Fahrradzubehör > Kindersitze,185029
6561288,Sport > Radsport > Fahrradzubehör > Klingeln & Glocken,123474
6561289,Sport > Radsport > Fahrradzubehör > Körbe,177834
6561290,Sport > Radsport > Fahrradzubehör > Pumpen,22691
6561291,Sport > Radsport > Fahrradzubehör > Rollentrainer,36141
6561292,Sport > Radsport > Fahrradzubehör > Sattelschützer,177838
6561293,Sport > Radsport > Fahrradzubehör > Schlösser & Sicherheit,58100
6561294,Sport > Radsport > Fahrradzubehör > Schutzbleche,72569
6561295,Sport > Radsport > Fahrradzubehör > Seiten- & Doppelständer,177837
6561296,Sport > Radsport > Fahrradzubehör > Sonstige,158998
6561297,Sport > Radsport > Fahrradzubehör > Sticker & Aufkleber,106953
6561298,Sport > Radsport > Fahrradzubehör > Stützräder,177839
6561299,Sport > Radsport > Fahrradzubehör > Transportkoffer/-taschen,177835
6561300,Sport > Radsport > Fahrradzubehör > Trinkbeutel,27952
6561301,Sport > Radsport > Fahrradzubehör > Trinkflaschen,260741
6561302,Sport > Radsport > Fahrradzubehör > Trinkflaschenhalter,260742
6555781,Sport > Radsport > Helme & Protektoren,177864
6561303,Sport > Radsport > Helme & Protektoren > Helme,70911
6561304,Sport > Radsport > Helme & Protektoren > Helmzubehör,177865
6561305,Sport > Radsport > Helme & Protektoren > Protektoren & Schoner,42326
6561306,Sport > Radsport > Helme & Protektoren > Sonstige,177866
6555782,Sport > Radsport > Radbrillen,56185
6555783,"Sport > Radsport > Reifen, Schläuche & Laufräder",185023
6561307,"Sport > Radsport > Reifen, Schläuche & Laufräder > Laufräder",177830
6561308,"Sport > Radsport > Reifen, Schläuche & Laufräder > Reifen",177828
6561309,"Sport > Radsport > Reifen, Schläuche & Laufräder > Schläuche",177829
6555784,Sport > Radsport > Sonstige,2904
6551465,Sport > Reit- & Fahrsport,3153
6555785,Sport > Reit- & Fahrsport > Fahrsport,85178
6561310,Sport > Reit- & Fahrsport > Fahrsport > Fahrgebisse & -kandaren,167217
6561311,Sport > Reit- & Fahrsport > Fahrsport > Fahrgeschirre,72586
6561312,Sport > Reit- & Fahrsport > Fahrsport > Fahrleinen,85180
6561313,Sport > Reit- & Fahrsport > Fahrsport > Kutschen,167220
6561314,Sport > Reit- & Fahrsport > Fahrsport > Kutschenteile & -zubehör,183427
6561315,Sport > Reit- & Fahrsport > Fahrsport > Sonstige,13376
6555786,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen,183421
6561316,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Gurtunterlagen,183425
6561317,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Hindernisständer & -stangen,112953
6561318,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Kappzäume,183422
6561319,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Longen,183423
6561320,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Sonstige,183426
6561321,Sport > Reit- & Fahrsport > Longieren & Trainingshilfen > Voltigier- & Longiergurte,183424
6555787,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör,57268
6561322,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Bandagen,85259
6561323,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Fliegenmasken &-hauben,167251
6561324,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Führstricke & Anbinder,139609
6561325,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Gamaschen,85260
6561326,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Halfter,139601
6561327,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Mähnenschutz & Halsteile,183418
6561328,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Maulkörbe & Fresshemmer,183417
6561329,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Pferdedecken,85275
6561330,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Schulter- & Brustschutz,183419
6561331,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Schweifschoner,183420
6561332,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Schweiftaschen,159014
6561333,Sport > Reit- & Fahrsport > Pferdeausstattung & Zubehör > Sonstige,139591
6555788,Sport > Reit- & Fahrsport > Pferdefutter & Zusatzfutter,139576
6561334,Sport > Reit- & Fahrsport > Pferdefutter & Zusatzfutter > Ergänzungsfuttermittel,22189
6561335,Sport > Reit- & Fahrsport > Pferdefutter & Zusatzfutter > Leckerli & Snacks,139577
6561336,Sport > Reit- & Fahrsport > Pferdefutter & Zusatzfutter > Pferdefutter,183395
6561337,Sport > Reit- & Fahrsport > Pferdefutter & Zusatzfutter > Sonstige,77695
6555789,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug,139580
6561338,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Bürsten & Kardätschen,183399
6561339,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Fliegenschutzmittel,183398
6561340,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Hufbeschlagzubehör,183404
6561341,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Hufkratzer,183403
6561342,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Hufpflegemittel,183402
6561343,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Mähnen- und Schweifkämme,183406
6561344,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Mähnengummis & -schleifen,183396
6561345,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Pferdehaar-Extensions,183409
6561346,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Putzboxen & -taschen,183401
6561347,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Putzsets,183400
6561348,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Schermaschinen,183405
6561349,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Schweißmesser,183408
6561350,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Shampoo & Conditioner,183407
6561351,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Sonstige,77696
6561352,Sport > Reit- & Fahrsport > Pferdepflege & Putzzeug > Striegel,183397
6555790,Sport > Reit- & Fahrsport > Reitbekleidung,16240
6561353,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung,183365
6563739,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Polos & Shirts,183366
6563740,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Reithosen,16242
6563741,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Reitjacken,47268
6563742,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Reitwesten,183367
6563743,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Turnierblusen,183369
6563744,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Turnierjackets,183368
6563745,Sport > Reit- & Fahrsport > Reitbekleidung > Damen-Reitbekleidung > Westernblusen,183370
6561354,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung,183359
6563746,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Polos & Shirts,183360
6563747,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Reithosen,72600
6563748,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Reitjacken,72597
6563749,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Reitwesten,183361
6563750,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Turnierhemden,183363
6563751,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Turnierjackets,183362
6563752,Sport > Reit- & Fahrsport > Reitbekleidung > Herren-Reitbekleidung > Westernhemden,183364
6561355,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung,183371
6563753,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Polos & Shirts,183372
6563754,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Reithosen,72599
6563755,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Reitjacken,72596
6563756,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Reitwesten,183373
6563757,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Turnierblusen & -hemden,183375
6563758,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Turnierjackets,183374
6563759,Sport > Reit- & Fahrsport > Reitbekleidung > Kinder-Reitbekleidung > Westernblusen & -hemden,183376
6561356,Sport > Reit- & Fahrsport > Reitbekleidung > Reithandschuhe,95104
6561357,Sport > Reit- & Fahrsport > Reitbekleidung > Sonstige,3167
6561358,Sport > Reit- & Fahrsport > Reitbekleidung > Turnierzubehör,160041
6561359,Sport > Reit- & Fahrsport > Reitbekleidung > Western-Zubehör,160042
6561360,Sport > Reit- & Fahrsport > Reitbekleidung > Westernchaps/Langchaps,183358
6561361,Sport > Reit- & Fahrsport > Reitbekleidung > Westernhüte,31155
6555791,Sport > Reit- & Fahrsport > Reitgerten & Peitschen,22176
6555792,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung,87443
6561362,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung > Reflektorwesten,183386
6561363,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung > Reithelme,47269
6561364,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung > Reithelmüberzüge,183387
6561365,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung > Sicherheitswesten,57270
6561366,Sport > Reit- & Fahrsport > Reithelme & Schutzkleidung > Sonstige,87446
6555793,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör,27031
6561367,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Reitstiefel,183382
6561368,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Reitstiefeletten,100253
6561369,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Sonstige,46076
6561370,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Sporen,85273
6561371,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Sporenriemen,183384
6561372,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Stiefelschäfte & Chapsletten,183383
6561373,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Stiefeltaschen,183385
6561374,Sport > Reit- & Fahrsport > Reitstiefel & Zubehör > Westernstiefel,159002
6555794,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör",3159
6561375,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Gebisse",16244
6561376,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Martingale & Hilfszügel",47278
6561377,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sättel",47281
6561378,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sattelgurte",47277
6561379,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sattelschoner",179000
6561380,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Satteltaschen",167243
6561381,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sattelunterlagen",183377
6561382,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sitzbezüge",183378
6561383,"Sport > Reit- & Fahrsport > Sättel, Trensen & Zubehör > Sonstige",3155
