id;auftrag_id;carrier;tracking;status;erstellt_am
DLKSCV2E2RlfLcbdVGLR;kaufland__M7Y3W55;dp;A0062B01C500000002F1;ausstehend;2026-04-27T10:02:38.666Z
DM6fPFBqe9EJicNVK9Yg;ebay__26-14627-54987;dp;A0062B01C5000000096A;Delivered;2026-05-18T11:38:43.772Z
DNZRnFQmf5nq6UCaMsLm;31280308;dpd;01596819236583;Delivered;2026-03-10T01:04:36.604Z
DPBy4GD7lqkMGvgxPQmb;ebay__27-14471-97377;DPD;;problem;2026-04-13T16:44:45.149Z
DS4lPS2KkhogT7N9N43h;ebay__07-14494-25982;dpd;01596812351200;Delivered;2026-04-13T08:50:34.954Z
DS7qOnyI6i27vM7zhQkr;ebay__19-14453-02668;dp;A0062B01C50000000096;Delivered;2026-04-06T17:08:59.342Z
DS7wvNTxyY6dEgLgG2tM;ebay__23-14583-54914;dp;A0062B01C5000000079D;Delivered;2026-05-07T11:41:18.424Z
DXNFbmGasZhDa0bPMPGY;ebay__25-14614-57193;dp;A0062B01C500000008C2;zugestellt;2026-05-15T12:13:30.173Z
DYNYoIx8DON6YtHNeKkM;32948504;dpd;01596810452722;Ready to send;2026-03-10T01:03:27.631Z
DYSXhbHIlrgMiBEeAHW9;ebay__05-14464-52003;dp;A0062B01C5000000001D;Delivered;2026-04-04T12:32:01.357Z
DYne27hMi4sy6HQlWbWs;31032543;dpd;01596819009661;Delivered;2026-03-10T01:04:42.861Z
DgTfEYj3xwmV2J8a6HyM;ebay__01-14474-19549;dpd;01596811942005;Delivered;2026-04-05T15:12:50.465Z
Diytvzi1JLUS3XGhRBHN;kaufland__MB7ZSQ5;DP;;problem;2026-04-13T17:26:44.812Z
DjrjJJQqX7QOUnmJGfKR;ebay__04-14596-97779;DPD;;problem;2026-05-04T10:02:31.361Z
DkCjZigXSj1YtESHuQKS;ebay__13-14686-13071;dhl_de;00340433917162400382;cancelled;2026-05-28T08:56:49.909Z
DkuIJN8UKR5xM4kmTUmq;30919205;dpd;01596818902406;Delivered;2026-03-10T01:05:03.051Z
Dst03ufvNhlMouO0YyLW;32550281;dpd;01596810116213;Delivered;2026-03-10T01:03:36.640Z
Dsx3bGKQb2APaxo5TR9w;ebay__17-14688-79053;dpd;01596815008031;Delivered;2026-05-31T13:22:53.665Z
Dvl99LdO9dY2a0SFvtYx;ebay__19-14662-34490;dpd;01596814709578;Delivered;2026-05-26T07:32:26.097Z
DvrqvLY01c2eGSSMeQrr;31970638;dhl_de;00340434887954500127;Delivered;2026-03-10T01:03:42.201Z
DzhJJ4d9JzrlW4lPxQTN;kaufland__MLPWRT5;dpd;01596814832339;Delivered;2026-05-27T10:39:21.942Z
E5Dq3n37U5o7vmYadgUP;kaufland__MWKYYB5;dp;A0062B01C50000000705;Delivered;2026-05-06T12:46:17.357Z
EBX3YQF2IT3uu2a6KUDd;ebay__26-14434-87001;DPD;;problem;2026-04-05T15:03:22.651Z
EG5y2NsuzGnaq1pEWHxI;32119643;dpd;01596819839222;Delivered;2026-03-10T01:03:40.562Z
EJcuxAYBqTbs2wJCafYj;kaufland__M79CW95;dpd;01596811942546;Delivered;2026-04-05T15:58:10.291Z
EL7dP0VBzK6mhu7emomL;kaufland__M6BR1Q5;dpd;01596812141926;Delivered;2026-04-08T14:25:13.010Z
EVJTHOAk8KTLkcEGLpcL;ebay__26-14666-22048;dp;A0062B01C50000000A29;Delivered;2026-05-28T09:44:35.762Z
EWa1GaQ9bBMycJTryCnV;kaufland__M6B8P65;dpd;01596816184539;Delivered;2026-06-22T08:15:26.116Z
Ea0mvDGmzwb9qAm7hTL4;32040855;dhl_de;00340434887954500165;Delivered;2026-03-10T01:03:41.713Z
F17uDzP8lmECDuG6SiMJ;ebay__06-14536-84085;dp;;problem;2026-04-20T18:01:04.873Z
F5t4C9ApPSh0G6jpBY8H;ebay__12-14566-61381;dhl_de;00340434887954500790;Awaiting customer pickup;2026-04-30T12:09:46.818Z
F6e49bJSujSAOL2o273w;31584647;dpd;01596819396110;Delivered;2026-03-10T01:04:25.608Z
FB874qr31YBOK9fHqL2r;kaufland__MFLH7U5;dp;A0062B01C50000000AC2;ausstehend;2026-06-02T13:53:35.106Z
FCJZgYEQBTpUcx0cdHqo;ebay__11-14450-95322;dpd;01596811925404;Delivered;2026-04-03T11:11:29.374Z
FGPOWV2V7hSCIXP8uApG;31473082;dpd;01596819309017;Delivered;2026-03-10T01:04:26.656Z
FGf3jPUz0CQV4bkGeoh8;kaufland__MUD1CU5;dhl_de;00340434887954500929;Delivered;2026-05-31T12:44:53.950Z
FKAnR3wD1l6rZI9zpjxr;kaufland__MB5UUU5;dpd;01596815094000;Delivered;2026-06-01T11:35:37.203Z
FLwmZOndEXZd89M0RAkS;ebay__04-14561-60720;DP;A0062B01C500000002CE;Delivered;2026-04-27T09:56:16.250Z
FSXeIz8ka8hPd7n2hJwg;33216796;dhl_de;00340434887954500387;Ready to send;2026-03-11T13:01:52.566Z
FYMqA5Wfn01fawkWKAVW;kaufland__M71UTB5;dp;A0062B01C500000004F5;Delivered;2026-04-30T12:14:01.737Z
FeoxV0CUsW1NFYXN5hEh;ebay__16-14504-50388;dpd;01596812691736;Delivered;2026-04-17T13:34:16.223Z
FfUMs2ho1trPQ6HAoQtJ;ebay__27-14410-13126;dpd;01596811684825;Delivered;2026-03-30T11:38:40.974Z
Fj2f7gASMqJfizcGw4t3;31879324;dpd;01596819630334;Delivered;2026-03-10T01:03:43.931Z
FlVQNM4pPLtWgQYGIutD;kaufland__M6PZKB5;dp;A0062B01C50000000660;Delivered;2026-05-04T10:50:18.868Z
Fp5B8p3HhlgrL8SqmaFz;30608634;dpd;01596818674680;Delivered;2026-03-10T01:05:38.966Z
FrUjcmhjdVyLXeL6PzmO;ebay__27-14471-97377;DPD;;problem;2026-04-13T14:36:10.509Z
Fvl9wRXlCJkfOzsEJHwh;31338040;dpd;01596819238640;Delivered;2026-03-10T01:04:36.439Z
FxHEr431UqRWrGQerYUe;ebay__25-14567-71492;dpd;01596813536359;ausstehend;2026-05-04T09:47:04.981Z
Fzir7oiEO5ppxrh2cHYB;ebay__02-14572-43597;dpd;01596813296310;Delivered;2026-04-28T19:25:51.743Z
G0pJbdOKcAeRACbPUZ3T;32585978;dpd;01596810115074;Delivered;2026-03-10T01:03:36.982Z
G7sBSKxDV570HhvozhTL;30782019;dpd;01596818854210;Delivered;2026-03-10T01:05:03.710Z
G9HriiRjTz9Q6g0bqkXZ;30673155;dpd;01596818729131;Delivered;2026-03-10T01:05:38.013Z
GDNJF7yCdO78QoE1wcyD;ebay__03-14794-22698;dp;A0062B01C50000000C7B;Delivered;2026-06-18T11:34:41.996Z
GGqlIZXa2ZlPpvZLebb4;ebay__04-14756-03063;dpd;01596815530952;Delivered;2026-06-09T11:58:56.480Z
GVuq12NwumSmBHyNLWqm;kaufland__MW6U3T5;dpd;01596814424926;Delivered;2026-05-19T11:49:34.274Z
GWSq2jUkKja8oDON6NC2;ebay__09-14417-83054;dhl_de;00340434887954500523;Delivered;2026-03-26T10:48:36.185Z
GWklhB5Tigw9SDsGA9p4;ebay__12-14462-13124;dp;A0062B01C50000000085;Delivered;2026-04-06T17:05:32.779Z
GZCcaM2kdLYbKDv07bbE;ebay__08-14492-54410;dpd;01596812347083;Delivered;2026-04-13T08:33:37.301Z
GeWswufuIrltHCmUzogI;30759407;dpd;01596819012885;Ready to send;2026-03-10T01:04:42.197Z
Gg4hnCRaOMtAVyaFKrme;kaufland__MT4TL55;dpd;01596812948076;Delivered;2026-04-22T11:06:38.854Z
GjlbWHm6GHoRMVm5NSBB;ebay__21-14705-00446;dpd;01596815336628;Delivered;2026-06-05T12:22:16.106Z
Gn4B87YlFvh3yh1Zuqsl;ebay__14-14712-52793;dpd;01596815257720;Delivered;2026-06-03T14:44:14.891Z
GsuChfiLvWsMDRiq2FHZ;30534239;dpd;01596818666201;Delivered;2026-03-10T01:05:40.617Z
Gv1FDbG4mODP66aj6D8Y;ebay__26-14434-87001;DPD;;problem;2026-04-05T15:03:21.834Z
GwFaCsHjpMT3oc7DHZJQ;kaufland__MU8AKB5;dp;A0062B01C50000000655;Delivered;2026-05-04T10:48:22.390Z
GwLWgXfoSpaPZgKVBatr;29898238;dpd;01596818151564;Delivered;2026-03-10T01:06:05.715Z
GyZE3Ugi4cq7KFigm5Zt;kaufland__MD7DK55;dpd;01596813021472;Delivered;2026-04-23T11:36:06.110Z
H31gv1XBoTpBB5gGKJpZ;ebay__26-14434-87001;dpd;01596811942266;problem;2026-04-05T15:10:34.341Z
H3Wd6hE9f2wvnAH1ITOc;31645955;dpd;01596819460619;Delivered;2026-03-10T01:04:25.516Z
HFPRoDRt57KYaZxCmIcF;ebay__20-14552-97871;dhl_de;00340434887954500776;Delivered;2026-04-29T09:03:05.951Z
HJWSN2x0BuKog9dRfbxk;31164440;dpd;;Announcement failed;2026-03-10T01:04:37.691Z
HNoKpGbUpPyq5VZT4cQX;ebay__22-14481-09427;dpd;01596812537516;Delivered;2026-04-15T10:13:58.492Z
HOA2hoNIw0ia158nK830;ebay__07-14469-72576;dhl_de;00340434887954500677;Delivered;2026-04-06T17:12:21.584Z
HTo6wxfhNVLFWMhjs74I;ebay__04-14728-89812;dp;A0062B01C50000000B38;Delivered;2026-06-03T15:02:20.506Z
HXmU9VMKRWygU3AmKMn4;ebay__16-14662-42430;dpd;01596814708647;Delivered;2026-05-26T07:28:46.218Z
Ha9bbx0U4ATlx0KUVb21;ebay__14-14650-88637;dp;A0062B01C50000000979;Delivered;2026-05-19T11:44:24.189Z
HcHFT0khZ95G3ZJuqIp6;kaufland__M4CSW95;dpd;01596811942112;Awaiting customer pickup;2026-04-05T15:23:18.693Z
HglWEtn0ZWHCviEmkww0;32265325;dpd;01596819916705;Delivered;2026-03-10T01:03:38.917Z
HjWv2PpoafUYYtmGUt6b;33127936;dhl_de;00340434887954500363;cancelled;2026-03-10T16:02:21.940Z
HkBjMGpsZW2FvjTxKnqB;ebay__01-14549-42916;dpd;01596812892258;Delivered;2026-04-21T16:40:12.750Z
HkevXEZ94Uo8Sy0jgrIm;kaufland__MPA4RC5;dp;A0062B01C50000000926;Delivered;2026-05-16T14:49:08.245Z
HkgDM5JyhVWkF463aPtq;ebay__08-14497-64092;dpd;01596812357476;Delivered;2026-04-13T09:18:15.229Z
HlQbzeyMxLmca3xuRlgE;30235583;dpd;01596818349900;Delivered;2026-03-10T01:06:03.198Z
Hv6MXDJln0dRy2Kf2waI;ebay__12-14586-97434;DPD;;problem;2026-05-04T10:56:20.259Z
IBLC8Kypq8pYZnGJ9w9F;kaufland__M7F6U65;dpd;01596816181126;Delivered;2026-06-22T07:57:28.644Z
ICQLijNhd58GFtVqTzVc;kaufland__M1T7S55;dp;A0062B01C5000000027A;Delivered;2026-04-23T13:04:45.379Z
IDLCwbqJ8GKY3ZwS00qn;ebay__13-14782-13602;DHL;;cancelled;2026-06-22T09:10:13.368Z
IDfSGuS95pjRTr4OaUW6;kaufland__MGZQLQ5;dp;A0062B01C5000000016B;Delivered;2026-04-13T11:24:34.543Z
IQHDj7xKLnsDd8xM2K80;ebay__25-14583-94418;dhl_de;00340433917162400276;Delivered;2026-05-08T13:08:25.061Z
ITiMrbE8NDvoC45she8C;ebay__14-14506-13163;DP;;problem;2026-04-17T13:34:22.292Z
Ii32WzSEwJiagIzx6LEn;4D1JkOwwLxQ7WwgJLFdw;dhl_de;00340434887954500486;Delivered;2026-03-24T12:07:59.745Z
Ip0sV90qNb1RCYjXuuaW;kaufland__M7HU4C5;dhl_de;00340434887954500837;Delivered;2026-05-07T11:48:49.160Z
Ip5cOKLFaQc7IGgLwSep;ebay__10-14502-89324;dpd;01596812540363;Delivered;2026-04-15T10:39:32.888Z
J4HqxXJDTTrVhc8zfCMK;29926511;dpd;01596818134594;Delivered;2026-03-10T01:06:25.662Z
J7HB8QTF56kztw0Gpdsb;kaufland__MFZBRE5;dhl_de;00340433917162400450;Delivered;2026-06-16T11:19:59.622Z
J7PQ9FpQ8DiDL6UYcwfB;ebay__11-14750-56818;dpd;01596815617022;Delivered;2026-06-10T15:47:32.573Z
JEFUcNtDXCViB8yOqFS5;30450001;dpd;01596819274467;Ready to send;2026-03-10T01:04:27.091Z
JIkpbYp1FYPYIbeCQU0r;30125881;dpd;01596818330820;Delivered;2026-03-10T01:06:04.534Z
JLMx0tFBjzakdIbFa7N7;ebay__19-14700-57665;dhl_de;00340434887954500974;Delivered;2026-06-02T14:00:35.286Z
JX87CJfltl1oExiIzY2m;30505629;dpd;01596818595232;Delivered;2026-03-10T01:05:40.833Z
JXaZAjvP7fg28uknQM8q;ebay__07-14742-95305;DPD;;problem;2026-06-08T10:57:17.199Z
JeQkrxnc1qCiOXbrwT2U;ebay__04-14440-35041;dpd;01596811667967;Delivered;2026-03-30T09:49:00.275Z
JlhSQTblJ2cE5eNnbSUE;kaufland__MCF1TE5;dpd;01596815718122;cancelled;2026-06-12T09:02:48.564Z
JmBwSxLk5lV0tfqHbPLS;ebay__05-14637-27078;dpd;01596814135927;Delivered;2026-05-13T09:08:08.480Z
JqPLYd5pMADwrOUiNIc7;ebay__27-14390-99505;dpd;01596811511897;Delivered;2026-03-26T16:10:20.321Z
JqTA5izkpzSADzMMbyOa;ebay__11-14687-42753;dp;A0062B01C500000009E7;Delivered;2026-05-28T09:06:50.147Z
Jrn5SYxYSitO7AiF34DN;ebay__25-14579-69735;DHL;;cancelled;2026-05-07T13:28:04.834Z
JsuNyt4uxYUV9KxA8aNb;ebay__09-14433-28707;dhl_de;00340434887954500608;Delivered;2026-03-30T10:47:56.818Z
JvViE6o8gCcbUiF5LOM3;kaufland__MS5R7T5;dpd;01596814711078;Delivered;2026-05-26T07:38:51.447Z
Jvj87lOqMvRrBsvzRI3E;ebay__27-14471-97377;DPD;;problem;2026-04-15T10:18:18.029Z
Jx7YEgF7zJ7RqJf7aspn;kaufland__M56E655;dpd;01596812886950;Delivered;2026-04-21T14:08:30.669Z
JxCZOxKrd7QiT0QwbqA0;32351533;dhl_de;00340434887954500202;Delivered;2026-03-10T01:03:37.553Z
JxVHft9F9UucPWnIA35Y;31766648;dhl_de;00340434887954500035;Delivered;2026-03-10T01:04:02.483Z
K2ekRHS7flV88ieUPnzb;ebay__02-14709-43672;dp;A0062B01C50000000A50;Delivered;2026-05-31T12:20:00.223Z
K4DOuDh0T9JMlTor794l;32954732;dhl_de;00340434887954500301;Ready to send;2026-03-09T14:59:53.659Z
K52m4u63ckXeKalXLVpq;kaufland__MWX7AU5;dp;A0062B01C50000000B74;Delivered;2026-06-05T11:26:37.202Z
K5i59oa9lvqXvrY7maVj;ebay__20-14736-47038;DPD;;problem;2026-06-11T15:29:56.788Z
KCXlAlkcp0upHeKp7Q1u;31861425;dpd;01596819629432;Delivered;2026-03-10T01:03:49.232Z
KEJUUcoN5TxT0oXO3UxP;ebay__18-14517-13013;dp;A0062B01C500000001AA;Delivered;2026-04-20T12:30:59.972Z
KMtLIwgdTLpPX93Jcpnd;kaufland__M7Z1FE5;dpd;01596815813219;Delivered;2026-06-15T08:50:39.097Z
KNC5RjQzXG6TBIdrG2JJ;kaufland__MR95UB5;dp;A0062B01C50000000508;Delivered;2026-05-03T08:37:54.633Z
KQicLMY0yNHFacs6Hm68;ebay__17-14510-42588;dhl_de;00340434887954500714;Delivered;2026-04-18T17:55:21.992Z
KRZ9RPxHifR2KvCuB1Ea;ebay__08-14693-94735;dpd;01596814835449;Delivered;2026-05-27T11:09:33.866Z
KS3l5s9VLt0z4GP352IT;29888965;dpd;01596818080557;Delivered;2026-03-10T01:06:26.051Z
KcJHCIhK3IMbJC2qz5od;ebay__16-14704-36891;dp;A0062B01C50000000AE8;ausstehend;2026-06-02T14:12:13.426Z
KeGXZXVqhP5nCBqh0vvc;o3nkUxSp4plBEszaH2A6;dhl_de;;problem;2026-03-18T12:13:27.301Z
KhjVuI5ROfcjfe8GhRfL;kaufland__M3ZZSQ5;dpd;01596812489244;cancelled;2026-04-14T19:06:00.375Z
KlEtqZWOioGJDRLH6v93;Q4GuOCVu1TEWmxxTLolK;dhl_de;;problem;2026-03-18T12:23:47.358Z
KnCFCtBh9jErWOe5Hbj3;33496692;DPD;01596810765496;in_zustellung;2026-03-17T15:53:22.757Z
KoXD1ii6FeORnYyX56iB;kaufland__MLHP8B5;dp;A0062B01C500000006B4;Delivered;2026-05-04T12:33:27.307Z
Kqy9SNVFyUDBfogCFaIH;ebay__03-14432-94456;dhl_de;00340434887954500530;Delivered;2026-03-27T17:58:41.281Z
KvLtmUG6bQvQ3iVSZgnT;30440045;dpd;01596818533984;Delivered;2026-03-10T01:05:41.492Z
KxrbmkpRGxwZ3P8UYF2m;kaufland__MPHR8T5;dp;A0062B01C500000009AB;Delivered;2026-05-26T07:04:52.594Z
L1YKrJGMjEetVxZVBLgE;kaufland__MHUYG55;dp;A0062B01C50000000236;Delivered;2026-04-23T12:59:18.085Z
L7IW5V1C3CqdPWkanVVX;32045470;dhl_de;00340434887954500158;Delivered;2026-03-10T01:03:41.812Z
L81pzjbnQoiiq5q2TnD2;31673923;dhl_de;00340434887954500011;Delivered;2026-03-10T01:04:03.940Z
L9zxY5s91e0xdVmwZLIn;ebay__04-14496-66323;dp;A0062B01C50000000101;Delivered;2026-04-11T11:53:40.577Z
LHYAavCdKvL7XCPqcnCm;ebay__19-14506-88300;dpd;01596812700301;Delivered;2026-04-18T13:53:50.380Z
LKGiBF2pz8hkEmxMR5Uq;30278866;dpd;01596819012942;Delivered;2026-03-10T01:04:42.093Z
LPYO3Ypibb9z0J1Q2gs4;ebay__13-14782-13602;dhl_de;00340433917162400504;ausstehend;2026-06-24T09:47:19.953Z
LV7ZfFPZtfwTTykkOZMg;31678858;dhl_de;00340434887954500028;Delivered;2026-03-10T01:04:03.863Z
LWpYSgy724tANU3ThdpP;ebay__27-14471-97377;DPD;;problem;2026-04-13T16:44:45.216Z
LXQQzCnN6MQx5lRYarh9;ebay__27-14471-97377;DPD;;problem;2026-04-13T16:44:45.040Z
LhBCo3qSgZANz2iHdJYA;29895310;dpd;01596818081361;Delivered;2026-03-10T01:06:25.742Z
Lr2oFQ7EFYcPCnb7k3wC;ebay__20-14681-81467;dhl_de;00340433917162400405;Delivered;2026-05-31T13:04:00.331Z
Lt60xU00duGRB8Esv7c9;kaufland__M7YLKC5;dhl_de;00340433917162400313;Delivered;2026-05-15T12:22:08.580Z
Lx91qBiMQlIqHKKTf13y;31052488;dpd;01596819009612;Delivered;2026-03-10T01:04:43.326Z
Lz9UvjEtsmLGUZPPeJ5L;kaufland__MGZQQU5;dhl_de;00340433917162400399;Delivered;2026-05-31T12:56:03.969Z
M5bq8jkuaoUpRZYeavVU;ebay__23-14674-96213;dpd;01596815007909;Delivered;2026-05-31T13:16:49.991Z
M7VWemQe660Pl0UCd158;32477729;dhl_de;00340434887954500226;Delivered;2026-03-10T01:03:37.333Z
MChfLghW6cXEG7auExqu;kaufland__MXQK1B5;dhl_de;00340433917162400191;Delivered;2026-04-27T11:16:11.394Z
MFJlxoSDvhmj5kQNqwYO;kaufland__MTX8DC5;dpd;01596813889457;Delivered;2026-05-08T15:20:41.424Z
MLBggEbeQQ00aJ4FyIdg;ebay__13-14587-79390;dpd;01596813634979;Delivered;2026-05-05T09:16:10.695Z
MNT9Wuw97YBD88kdYivA;ebay__27-14495-17160;dpd;01596812700360;Delivered;2026-04-18T14:07:33.167Z
MPn7txvKlPCdc66FdPOj;32038882;dpd;01596819787717;Delivered;2026-03-10T01:03:41.512Z
MdKfx4q2mYgaSsKmrnCC;29781730;dpd;01596818078201;Delivered;2026-03-10T01:06:27.011Z
MjDXEgsZ0XvVXqt9gACT;33510529;DPD;01596810765671;zugestellt;2026-03-17T15:53:22.687Z
Mk1wi1MbyRuBXnyND9Vy;30679561;dpd;01596818731827;Delivered;2026-03-10T01:05:37.297Z
MmBIq3KflZHmnQWhWFzz;31783446;dhl_de;00340434887954500059;Delivered;2026-03-10T01:04:02.080Z
MqY5yhQ3eaWnM73YohWm;kaufland__M4U7TQ5;dpd;01596812283416;ausstehend;2026-04-11T11:55:56.107Z
MvdjgDE1Se8n2wyPcbcc;kaufland__MKGTLC5;dpd;01596814140438;Delivered;2026-05-13T09:37:37.542Z
MxY90Nx070ybpsQ0T1KA;32669444;dhl_de;00340434887954500240;Delivered;2026-03-10T01:03:31.730Z
N0arfcPKEHx2zNPEL30H;30230596;dpd;01596818348820;Delivered;2026-03-10T01:06:03.393Z
N1Fr6hghOCREZ5aKwetp;31594002;dpd;01596819461334;Delivered;2026-03-10T01:04:20.532Z
N25GyUr3qQcWkUt1ehr3;kaufland__MLLZHC5;dp;A0062B01C5000000075A;Delivered;2026-05-07T11:29:33.466Z
N96BJiLYq0qFfgYRUuM0;40iT4bjgkm5UPsI8VhFW;dpd;01596811364368;Delivered;2026-03-24T22:42:43.900Z
NGlXCJF7bSd95uU9oJIn;kaufland__M81QF55;dpd;01596812948975;Delivered;2026-04-22T11:15:32.177Z
NML6oulYbQ1jMPZz37Xx;ebay__27-14724-84343;dpd;01596815617604;Delivered;2026-06-10T16:22:22.164Z
NNAuO63a74d6ev1c6b9n;32432176;dpd;01596819966575;Delivered;2026-03-10T01:03:37.666Z
NO3avBGPsS3SKm5MGaMA;ebay__23-14546-82226;dpd;01596813333731;Delivered;2026-04-29T09:06:19.010Z
NcTWTqkT6U5kMDUwGN2I;30614950;dpd;01596818729666;Delivered;2026-03-10T01:05:37.731Z
NdW2t1WT5KkVAWgxpTJj;ebay__24-14754-40979;dpd;01596815806574;Delivered;2026-06-15T08:18:38.945Z
NeZaF1UzkYqp4TXNODjO;ebay__02-14617-96680;dpd;01596813820063;Delivered;2026-05-07T13:27:55.735Z
NgoPDggtI14EJjtCUMpc;kaufland__MU1ZCB5;dp;A0062B01C500000004E0;Delivered;2026-04-30T12:00:57.175Z
Nqng9BUqToLSkXfb1gBh;31461703;dpd;01596819313782;Delivered;2026-03-10T01:04:26.210Z
Ny1ECVSnVxnPwj8uABGj;ebay__22-14563-84419;dhl_de;00340433917162400207;Delivered;2026-05-03T09:23:59.251Z
O5TgF3OJmxPrsbNvZT6f;ebay__22-14586-31880;dp;A0062B01C500000007AE;Delivered;2026-05-07T11:45:10.835Z
O5fIGnIXosAnhXq0KVkO;29743880;dpd;01596817975816;Delivered;2026-03-10T01:06:27.730Z
O7XdpOfZ89k8VFKrNGqi;kaufland__M7QXFQ5;dp;A0062B01C5000000015E;Delivered;2026-04-13T11:20:26.573Z
O8RfdLR14W9mp0DssTEo;ebay__19-14694-23540;dpd;01596815095325;Delivered;2026-06-01T11:46:42.110Z
O8fRYr7x4iSHVAU5j4os;30265582;dpd;01596818447905;Delivered;2026-03-10T01:05:42.757Z
ODxfLDub1Zgu495m2lOl;32376525;dhl_de;00340434887954500219;Delivered;2026-03-10T01:03:37.443Z
OMZjDnkM531h1tcisSGS;kaufland__M4855B5;dp;A0062B01C5000000047E;Delivered;2026-04-29T09:45:27.375Z
OYGM5boVpt5NlOUz0497;ebay__22-14718-71707;dp;A0062B01C50000000BEA;Delivered;2026-06-08T11:09:44.317Z
OZM9NzG5lOyu3ASFVLqa;32839435;dhl_de;00340434887954500349;Ready to send;2026-03-09T16:49:30.248Z
OenhrGhv2uWV2etfUZqI;33136278;dhl_de;00340434887954500370;Ready to send;2026-03-11T12:49:23.453Z
OfjUGaBg6IK2ets3jHZF;ebay__13-14686-13071;DHL;;cancelled;2026-05-27T13:31:49.307Z
Ok3mRu2xhqStOLMSSLsi;kaufland__MY6PEE5;dp;A0062B01C50000000C37;Delivered;2026-06-12T09:01:12.981Z
OvqTaeWK9yOTOevNMFKZ;ebay__01-14729-82049;dpd;01596815185857;Delivered;2026-06-02T14:37:34.034Z
OwLkHb4Gis5KqAMsWRUv;ebay__07-14488-36317;dpd;01596812271501;Delivered;2026-04-10T12:36:11.176Z
Oz18B51cGCQ4glKOPE5z;YwinBqNFpqMkWkN0NOij;dhl_de;;problem;2026-03-17T15:51:34.892Z
Ozaq5hrrjYtn9I1S4GAZ;kaufland__MTSB8B5;dp;A0062B01C500000006C7;Delivered;2026-05-04T13:35:38.805Z
P0gWlZq6C4o6NHupAu5u;kaufland__M4BEDU5;dpd;01596815007187;Delivered;2026-05-31T12:34:17.854Z
P0hHCUubPXzw4NPu7ppg;31785001;dhl_de;00340434887954500073;Delivered;2026-03-10T01:04:01.861Z
P11z8OWIQQoigp3Pla7d;30534070;dpd;01596818666491;Delivered;2026-03-10T01:05:40.524Z
P5Tl2IArSegFmDTuAfjA;ebay__05-14541-01583;dhl_de;00340434887954500721;Delivered;2026-04-21T11:26:01.818Z
P9jLRBzyrLWWDqNznTqn;ebay__15-14438-94835;DPD;;problem;2026-04-02T10:06:05.889Z
PApZ82l3Y9eAoaVRq0TU;ebay__04-14596-97779;DPD;;problem;2026-05-04T10:02:31.293Z
PEfU0zBqKge5OTVNWyuN;ebay__25-14461-79502;dpd;01596812271468;Delivered;2026-04-10T12:35:29.469Z
PEs0Lo1xFShJdVH4lP1A;33127936;dhl_de;00340434887954500363;cancelled;2026-03-10T15:17:06.457Z
PJz2n7TumxdJBVU0jNEX;kaufland__MHWK6B5;dp;A0062B01C50000000562;Delivered;2026-05-03T08:57:15.906Z
PP0dRTfPRKds4y7Ox7KN;ebay__01-14636-38281;dpd;01596813996159;Delivered;2026-05-11T12:16:56.934Z
PPLNtnYgnPSAsnwzq5BU;ebay__12-14598-65098;dpd;01596813815467;Delivered;2026-05-07T12:19:21.324Z
PRXQtnDbIkCw9y3NlfTn;31749774;dpd;01596819530623;Delivered;2026-03-10T01:04:02.384Z
PYqLVdkxqNOj0LkZ41s8;ebay__22-14778-49187;dp;A0062B01C50000000C9A;Delivered;2026-06-22T08:31:25.044Z
PZP7Ioog5NGMhHiMH9cY;kaufland__MAKQXT5;dpd;01596814844947;Delivered;2026-05-27T13:07:40.465Z
Pakz0YHKoaFX7PZjqzdE;30979813;dpd;01596818940056;Delivered;2026-03-10T01:05:02.459Z
PccyAJtXmv07Ayb6ZfD5;32631052;dhl_de;00340433917162400061;Delivered;2026-03-10T01:03:36.320Z
Pe62ZdC7PZwQgejUUEkN;29732237;dpd;01596817975153;Delivered;2026-03-10T01:06:27.814Z
PeUUapffvKKkLm9Zzro2;ebay__26-14747-09820;dhl_de;00340433917162400443;Delivered;2026-06-15T11:42:19.845Z
PhCTxWZdpgfrT77VAvnX;ebay__23-14566-50347;dpd;01596813456142;Awaiting customer pickup;2026-05-03T11:21:05.704Z
PnenIZo1R9ZVbjFBJEx9;31164440;dpd;09447010153183;Delivered;2026-03-10T01:04:37.465Z
PnlTWXib8YFnULUAFFze;kaufland__M83WLB5;dp;A0062B01C500000005EF;Delivered;2026-05-03T09:49:25.215Z
Ppm9dYzPfYXM5qIkIwYx;kaufland__MX341U5;dpd;01596814897807;Delivered;2026-05-28T09:36:41.198Z
Pt1VbLJU9izozO0Srw5J;ebay__25-14773-62671;dpd;01596816195574;Delivered;2026-06-22T09:09:41.238Z
PzboKrMYGYmEeRmui54c;30759407;dpd;01596818846824;Delivered;2026-03-10T01:05:25.834Z
Q9tgt8meHAzleG2Z6PzY;ebay__08-14714-99537;dpd;01596815096143;Delivered;2026-06-01T11:53:18.131Z
QASyDb3uWvUC9xlfiuLT;ebay__08-14511-59037;dpd;01596812690534;ausstehend;2026-04-17T12:54:29.821Z
QDfn4iOv8QMa18OQEzCh;ebay__18-14675-91710;dp;A0062B01C500000009F2;Delivered;2026-05-28T09:19:58.659Z
QGe3MzzzGPLY9tt5SFIw;31925922;dpd;01596819635058;Delivered;2026-03-10T01:03:42.737Z
